Date,Inflation,Interest_Rate,USD_Index,Sentiment
2020-01-01,1.4363606676241552,3.8384297710970126,100.33241937229225,-0.5643318697251265
2020-01-02,2.28594107502746,3.2924929958576037,98.12119556399504,0.8149982656430292
2020-01-03,2.664148720557542,3.5507578975547345,99.47349058533722,0.9386793419924995
2020-01-04,3.2602433857338475,3.308147670830761,103.16491053796977,-0.9338478870738185
2020-01-05,2.5247799760361316,2.3225147435575133,97.93723001326951,0.8280268049632287
2020-01-06,2.180703230585968,3.414692301709052,99.51924879611714,0.7023886820282503
2020-01-07,2.1375109093986007,3.059984723730716,100.54597652795795,0.032423902365297685
2020-01-08,2.7760508347548942,3.9984829352135196,100.9308834085781,-0.03262352422622938
2020-01-09,1.8567815037873354,2.280364071218907,98.27051838150467,-0.22601487376060092
2020-01-10,2.3979512730756514,2.433926891923213,99.6434082922787,0.3068293734204355
2020-01-11,3.097051330319832,3.3626987760902765,99.42031407173998,-0.6350559581810213
2020-01-12,1.9453127631713507,3.7558049845485755,100.60726382176833,-0.8515432117658839
2020-01-13,0.9930238915132805,2.939867377055168,97.64766680959026,0.9596223639618111
2020-01-14,1.5695933070975052,2.942506875924131,102.54282993207386,0.6424057532527396
2020-01-15,2.146722704621563,3.1035742948433507,100.51608298257592,-0.2398803866289705
2020-01-16,1.5815247809915616,2.757927998486055,102.13421948522036,-0.8687645443908554
2020-01-17,1.8263930116101457,3.493768711461878,98.85749138621613,0.9145103508128911
2020-01-18,1.8524770773047643,2.7586924706390743,97.55960408465856,-0.8972214317948468
2020-01-19,2.280474651626735,3.350166668406657,98.09091715899282,-0.9947367831446225
2020-01-20,1.5270170747420986,2.3383708601466293,101.40134129701812,-0.422692470509477
2020-01-21,1.7081176523234167,3.859266843715065,99.11841572303707,0.490511126584831
2020-01-22,2.703523594850447,1.9398177322526062,96.76033276305024,0.6903372101837921
2020-01-23,1.759018954396296,2.4683723165024105,100.3609893871767,0.1698084050308828
2020-01-24,2.3628927646571745,4.126721128588134,99.35842571820706,-0.07965608328139862
2020-01-25,2.0069690502727577,3.0505103144487786,99.40934071233275,-0.9701582239607798
2020-01-26,1.988441125475768,2.670098191726182,96.57956475413668,-0.3039837981396727
2020-01-27,2.3690707832185063,2.3614474149721367,96.98201957294792,-0.8323257753341051
2020-01-28,1.0687688675207896,2.781967961647519,98.90400425124551,-0.5612920773132088
2020-01-29,2.2216722039422425,3.1448821121598476,98.14493253854106,-0.8629174839254579
2020-01-30,2.276381168045414,3.2433499823215475,98.86129908086734,0.7934117899508428
2020-01-31,2.4242218017754844,3.161131967732127,101.66502789044118,0.41588774666905204
2020-02-01,1.8122646304454866,2.1068780689123656,97.87175228080659,-0.09138119944394574
2020-02-02,2.000262815417862,3.069465929278782,98.18858208202218,0.8621054934499386
2020-02-03,0.7737346956382025,3.169490350289709,98.94577363349055,-0.5829546780768762
2020-02-04,1.6650793515182656,3.1743160828310044,98.07330576799198,0.9072057440920656
2020-02-05,2.0877926502395163,3.0147317280801365,99.56919886007394,-0.8515745321667743
2020-02-06,2.7353307367270725,2.38551019050729,102.05529535404558,0.5994248437975294
2020-02-07,2.922889456630787,2.5392309275562455,99.42501462494984,-0.3426449202682653
2020-02-08,1.8287760505502515,3.606547860852784,100.51643137182265,-0.7360509463782323
2020-02-09,2.437015796431638,2.612154286473965,95.35774037094268,0.32320132119727574
2020-02-10,1.926396650931591,2.6389870840090266,100.16307666853267,0.2707780116593623
2020-02-11,1.192020695566693,2.8518701775332476,102.95163158027965,0.8683816829738755
2020-02-12,2.302527639886461,2.3916840674915942,100.1965246584998,-0.4477813781509139
2020-02-13,2.9156426231837234,3.316903069988041,100.25640744913636,0.5322878011216639
2020-02-14,1.8092814898964613,2.3657715739178755,100.57109216498753,0.8430976116607818
2020-02-15,1.5463715482291605,3.542002800377013,103.13601527893778,-0.08743333698241074
2020-02-16,2.0336844258089317,2.327601447157499,102.70755747000267,-0.16600891715893296
2020-02-17,1.9386042183445302,2.860209801801149,97.95608715224888,-0.26287913131785845
2020-02-18,3.3050209349892556,3.1718895358535044,102.40526608113221,0.9675875935050553
2020-02-19,2.5029310603579358,3.3952839882099033,102.75214456897343,0.2165675023289031
2020-02-20,2.0646950488421107,2.8874964199245388,96.57972658391206,0.8447381609997535
2020-02-21,0.5523351331155728,2.6486333137718687,100.05223402366566,-0.10111735343011041
2020-02-22,1.9283507547453396,3.7095224111220215,101.05110007630162,0.7643503725248968
2020-02-23,2.926113314856986,3.0907337880652292,94.39925302775312,-0.07493808481956132
2020-02-24,2.040023755205881,2.9146738331579245,98.63927135005191,-0.6846932523918827
2020-02-25,2.4109247301164425,2.090679716988225,98.56845073981499,0.1981400950097454
2020-02-26,2.1959796649796592,3.095785420584501,98.7097836815388,0.7388275106024651
2020-02-27,1.756668970378052,2.9975082647918345,102.08926471103541,-0.9314849941388361
2020-02-28,2.8456578619453077,2.32205925148019,99.8868903683513,-0.4328120037763592
2020-02-29,2.0944529597863237,2.609435990449356,100.84237658256303,0.8925546863468203
2020-03-01,1.6465648607746632,3.0466773741756192,100.17889623936766,-0.4595767037109115
2020-03-02,2.0107625221447627,3.233697865049175,104.93622764491433,-0.2032712899757001
2020-03-03,2.7137733329958853,2.4908007567088823,101.99284015448438,-0.34427004695445285
2020-03-04,1.2602741882079105,2.495582126243516,99.96486127981728,-0.4790675093871284
2020-03-05,2.135133128324243,3.0578271302790894,99.47195675613641,-0.21586447674945575
2020-03-06,2.036817380826393,2.579391058354526,98.60692196567577,0.7035545292858323
2020-03-07,1.22994563841278,2.8996569268156747,98.05357453189217,-0.3401269366707649
2020-03-08,2.383383895477629,3.887659196590384,97.60618639543827,0.40663838318657475
2020-03-09,2.1282258575875974,2.9786700793325056,101.96409965994714,-0.5082329675087429
2020-03-10,2.439264021690153,3.511374974373172,98.20999119274342,-0.638063370778827
2020-03-11,2.5690391200617357,2.3772488662125175,101.28406858776329,0.6140909788217808
2020-03-12,1.9722199796186781,2.6160757027088315,98.99295176829244,-0.7443552707958587
2020-03-13,1.7221981390871777,2.605470038268486,98.49781655585099,0.5468349837402964
2020-03-14,1.2877352768775827,2.448031697183536,99.33947819883227,0.27293719865868105
2020-03-15,1.677830768356551,2.1157931315969516,103.58382435797678,0.07256456947931977
2020-03-16,2.0054739376312405,3.096533492517031,106.07536463341292,-0.07884832214734505
2020-03-17,1.5182115919091885,3.193443612888414,99.26700922377502,0.07081487591859958
2020-03-18,2.2917259659507083,2.527161190253618,99.08364202798133,-0.7495161114316427
2020-03-19,1.5482870885003808,2.627419102875938,101.91002045565972,-0.5069250369009768
2020-03-20,1.118590331129473,3.038984618714082,100.30539075448993,-0.9619203726701759
2020-03-21,1.7110323336469153,3.0104040005883657,98.69338482976671,0.39801728112756085
2020-03-22,2.092114007784047,3.5165448624229736,100.98156389029202,0.59536800332968
2020-03-23,1.3702773814478602,3.566853960350837,101.53504023324898,0.379166767097076
2020-03-24,1.5558689280947233,2.6658435299434604,99.51996646728342,0.41740317202602095
2020-03-25,1.6849136163428748,2.966175875224343,99.57587614345323,0.7270066248527787
2020-03-26,1.7505609253034504,2.4995881195044225,103.42995466748901,0.40415362820102296
2020-03-27,2.1489411063608643,3.7511201169191404,98.35829714197698,-0.2990283822637676
2020-03-28,2.318949440504725,3.1331540182477475,98.91993043694089,-0.5213245123758592
2020-03-29,1.762784472795416,3.4968820721221867,99.07491978366815,-0.1791108240468482
2020-03-30,1.4805307840182604,2.8183671516375313,103.39810931067724,-0.07358447037777505
2020-03-31,2.0683678557786087,3.5103792717840605,96.04664875936383,-0.4545020926192913
2020-04-01,2.2588622997738783,3.37217752098663,101.64481982955519,-0.4125161890510147
2020-04-02,2.806886943970394,3.6394512820107607,99.94100258051773,0.41965060098549767
2020-04-03,2.573085620372923,2.3280936707957314,103.6269804441298,-0.585324691999046
2020-04-04,1.3705761058249366,3.0373997477151193,100.71125819945372,0.5349015590213082
2020-04-05,1.9295040948693107,3.5487703522128866,95.69722536339036,-0.48535459625976585
2020-04-06,2.2280808312327607,2.5321652476345218,103.22297701886706,-0.18713151060149347
2020-04-07,1.5749037876996037,3.2609398608295104,99.52798124767904,-0.44887367231562614
2020-04-08,1.8246480423755078,3.285666321739189,95.91862656354233,0.6432046188339626
2020-04-09,2.3369796315861184,3.3505237633955085,99.18914916607103,-0.2117205983849766
2020-04-10,2.1249857012967124,3.166868871043077,100.07220521149117,0.9570649742334136
2020-04-11,2.000864211424268,3.3088016503627133,97.90169975440507,0.201503940315771
2020-04-12,1.6732253921758078,3.2163735134821443,96.93720787133816,-0.9666781366267359
2020-04-13,1.2771983386945789,3.592456361835058,100.59318313867634,0.6302815669566864
2020-04-14,1.8437824627622152,2.641150230404237,97.51236302882786,0.37850043796500943
2020-04-15,1.9543866621954546,3.1702064858881855,97.94809171118182,-0.48776200268934966
2020-04-16,1.2657862024905788,3.6093964131014236,102.71467350511783,-0.4629854095058674
2020-04-17,2.023985455569278,2.6081385689214502,99.33888996039958,-0.015541912529664748
2020-04-18,2.1960220708135205,2.654444553085782,97.56559537429929,0.3328340130757286
2020-04-19,1.654004123524507,3.2621835442199774,98.20883513674538,0.7993900767779609
2020-04-20,2.2017224337237806,3.691046500088549,100.77241505154586,-0.6673870690134138
2020-04-21,2.1378529453235346,2.9328714424966718,100.843839378865,-0.6653477108063988
2020-04-22,1.8477341256078623,3.047767635311466,101.33142604397638,0.3943214702830662
2020-04-23,1.792014558189012,3.1819254644232586,101.60855399603382,-0.36430275607289686
2020-04-24,1.833901817598296,2.7566135286619953,100.6670463711458,-0.5458230581759576
2020-04-25,1.5718998698919655,4.096868462190465,101.21604271949597,0.3749351494268687
2020-04-26,2.172321501579181,2.537685815935363,99.04877125824837,-0.879034581847185
2020-04-27,1.5773639966269486,3.045022629702211,97.7643599372976,0.06273014368482421
2020-04-28,1.6094595729462986,3.053058687222559,102.715926216437,0.2812088861198614
2020-04-29,2.248632763770557,1.9058149485325007,101.76050927607837,-0.2305880217456564
2020-04-30,1.8789645602013703,2.5788410207603,99.43712830660185,-0.7485954704681232
2020-05-01,2.0308483939992796,2.3239065432396733,98.67126735665475,-0.3148512351536381
2020-05-02,1.144192570428301,3.3601378322528763,104.57227921027982,-0.13751859738285943
2020-05-03,1.7383482554018042,2.153398882474828,98.19103516656037,-0.677794516822285
2020-05-04,2.840385065583419,3.4709396207885748,100.45445945027899,-0.023154048833781582
2020-05-05,1.1095958899265423,2.4101157313343773,98.65951791554988,-0.32236314161941015
2020-05-06,2.8748143293790918,3.480759694093107,99.17762015524231,0.8000269738785941
2020-05-07,2.1306068893917125,2.3017722691498403,98.49953731675495,-0.8713991870529778
2020-05-08,1.7335064833718095,3.2120179189810996,95.67161950510412,0.33991034509479023
2020-05-09,1.8977895315517326,3.4675699495725074,100.78032576773519,0.4438541698251801
2020-05-10,2.6152567256370602,3.2865553826726686,101.31357456781926,0.21788734721001535
2020-05-11,0.861252614627978,2.3894406388703273,98.67075072254059,0.04365346898342515
2020-05-12,2.7077144141187186,3.5648855669838135,105.21259626393733,-0.7694530745142978
2020-05-13,2.132821989900014,3.2728930316437492,100.566601291495,0.21635844850968455
2020-05-14,2.5061215249575346,1.821073728258706,100.33454899968018,0.1332654505464903
2020-05-15,1.1258385836634963,3.0553467945749464,100.77390114189531,0.8256568375924473
2020-05-16,1.8862669576597995,4.4168555830759715,98.81405308333207,0.7443630238699392
2020-05-17,0.8358242156128195,3.55824080568775,98.04478576685189,-0.9589332628336762
2020-05-18,2.598791615185696,2.7504944616272184,98.47730913640422,0.9691852079847001
2020-05-19,1.508645607128495,3.272016487974308,98.9098234023827,0.13088604210311483
2020-05-20,1.5012978833676087,2.8035801324792935,101.12129267107943,0.8319674315271959
2020-05-21,1.0327852828342148,3.507286515964816,99.24441064010736,-0.7015325669463597
2020-05-22,2.2221847230258533,2.5928984590945783,101.23745885342858,0.3927375294469857
2020-05-23,2.0359452129178037,3.6042868401211576,97.47681688253928,-0.0832374740518318
2020-05-24,1.6260648554215686,3.4602008702160023,98.71140749824467,-0.7317437199067824
2020-05-25,2.1315516165364143,3.321309705788303,98.57541264828241,-0.9545598275551894
2020-05-26,1.6100338733867658,4.035411633850837,92.36591322764653,-0.5674442059598115
2020-05-27,1.120355949786317,3.502922350440391,99.08406545988096,-0.9665580501229982
2020-05-28,1.818100994441118,3.5107920942819266,97.9247879024935,0.19556726120836632
2020-05-29,2.8223592058319893,3.5632008865762117,100.91423446152835,-0.39014801575277325
2020-05-30,2.485833182252256,3.356875380483094,101.4652321871701,0.9073329965965671
2020-05-31,2.22768572423087,3.2320981831292825,97.19947899758283,0.2651574133126018
